"45,84,46"
"42,35,44"
"14,17,79"
"59,12,83"
"98,40,82"
"4,87,99"
"81,18,7"
"41,84,3"
"88,69,94"
"21,94,13"
"88,17,87"
"70,67,83"
"2,25,69"
"83,45,38"
"69,32,12"
"11,74,33"
"90,66,50"
"35,39,75"
"55,16,97"
"70,80,1"
"3,64,2"
"37,49,65"
"78,11,42"
"50,53,51"
"16,73,65"
"24,89,54"
"84,34,64"
"62,39,94"
"83,51,44"
"82,76,10"
"57,2,94"
"80,19,18"
"9,25,62"
"4,88,71"
"60,83,87"
"92,63,73"
"16,66,23"
"81,21,16"
"37,61,59"
"53,80,14"
"67,71,10"
"47,18,97"
"9,21,99"
"84,51,5"
"93,20,59"
"35,77,68"
"47,22,53"
"93,89,88"
"88,56,42"
"98,67,93"
"42,15,15"
"60,68,24"
"31,25,53"
"79,77,62"
"6,99,85"
"69,49,69"
"83,75,50"
"40,98,19"
"65,8,93"
"23,35,23"
"84,8,48"
"53,99,19"
"96,71,93"
"16,85,100"
"83,16,24"
"70,33,56"
"52,89,50"
"95,35,59"
"98,49,79"
"65,73,23"
"86,2,66"
"45,41,20"
"75,59,21"
"94,16,7"
"38,80,100"
"6,55,84"
"75,72,30"
"17,86,22"
"65,68,14"
"87,59,94"
"53,70,80"
"31,65,35"
"23,38,50"
"8,94,48"
"63,52,56"
"16,78,15"
"14,86,64"
"54,59,1"
"56,29,100"
"41,61,98"
"77,23,89"
"57,68,74"
"51,68,88"
"21,57,68"
"45,14,99"
"2,74,31"
"22,6,43"
"58,52,39"
"53,60,2"
"14,60,27"
"22,59,28"
"94,87,64"
"9,21,15"
"45,29,88"
"60,69,30"
"18,89,7"
"98,73,13"
"14,27,9"
"81,43,49"
"95,40,7"
"34,99,9"
"15,17,68"
"17,84,44"
"98,1,14"
"39,11,87"
"32,13,80"
"29,54,49"
"14,52,50"
"86,57,50"
"61,94,56"
"20,48,23"
"25,4,79"
"52,31,71"
"86,22,55"
"65,34,45"
"22,87,59"
"83,60,9"
"82,86,14"
"55,22,65"
"65,13,8"
"91,78,14"
"55,71,9"
"38,53,58"
"89,94,49"
"85,93,76"
"92,94,58"
"22,3,19"
"81,71,7"
"36,76,7"
"63,57,87"
"14,78,88"
"21,12,21"
"5,52,8"
"87,78,78"
"18,72,53"
"75,68,46"
"44,16,70"
"43,48,33"
"22,25,20"
"2,35,58"
"95,12,12"
"16,64,65"
"9,27,58"
"26,34,25"
"59,46,15"
"64,18,68"
"30,54,18"
"77,77,52"
"89,46,84"
"8,12,8"
"50,95,46"
"4,52,62"
"42,24,29"
"64,2,68"
"60,90,26"
"58,36,61"
"27,7,57"
"19,55,14"
"65,62,92"
"56,63,89"
"20,70,4"
"44,23,31"
"1,28,7"
"45,99,79"
"10,72,78"
"19,87,51"
"16,95,8"
"16,49,55"
"40,30,83"
"99,60,12"
"47,85,33"
"65,43,27"
"23,46,5"
"78,89,50"
"82,18,97"
"73,94,84"
"94,66,77"
"38,13,24"
"11,94,91"
"11,31,86"
"27,39,63"
"44,71,50"
"51,58,58"
"45,41,45"
"53,39,48"
"85,3,9"
"31,98,37"
"52,9,89"
"40,50,56"
"29,51,28"
"62,3,100"
"96,81,44"
"54,35,4"
"82,46,57"
"31,7,81"
"6,96,25"
"84,73,5"
"3,71,45"
"79,72,48"
"13,5,80"
"1,64,87"
"83,36,59"
"75,71,89"
"69,60,8"
"70,84,45"
"4,75,50"
"86,67,40"
"47,98,43"
"57,91,89"
"58,21,16"
"6,12,22"
"19,40,80"
"8,98,65"
"2,92,28"
"45,92,67"
"80,99,33"
"20,29,99"
"16,0,72"
"44,53,27"
"77,87,47"
"4,72,22"
"68,43,59"
"95,4,26"
"87,25,43"
"14,32,90"
"72,7,1"
"92,6,84"
"69,41,81"
"57,42,18"
"46,41,43"
"46,51,100"
"35,16,47"
"7,3,1"
"31,66,98"
"35,46,7"
"82,89,31"
"49,13,11"
"42,15,69"
"5,87,28"
"3,43,35"
"58,69,45"
"3,10,89"
"85,95,93"
"72,60,3"
"29,72,49"
"14,49,5"
"92,24,72"
"89,95,40"
"44,66,76"
"40,30,85"
"56,96,36"
"16,32,52"
"12,81,3"
"23,95,1"
"94,24,2"
"99,44,30"
"33,54,6"
"3,12,25"
"46,76,35"
"59,23,97"
"99,24,38"
"63,68,88"
"37,86,21"
"31,81,77"
"49,60,83"
"35,27,35"
"91,62,9"
"82,2,5"
"21,23,88"
"38,35,9"
"24,36,49"
"59,62,92"
"55,42,63"
"16,80,8"
"95,7,63"
"62,86,97"
"43,36,12"
"37,62,38"
"88,19,1"
"95,70,94"
"97,84,12"
"62,80,9"
"43,89,45"
"61,25,88"
"82,54,98"
"37,49,59"
"5,63,62"
"67,99,42"
"5,96,69"
"90,54,18"
"83,0,17"
"15,21,60"
"52,23,75"
"13,75,82"
"92,26,63"
"59,58,59"
"74,57,58"
"51,28,66"
"85,58,9"
"2,69,26"
"81,2,54"
"56,91,51"
"65,70,17"
"16,77,96"
"52,41,18"
"20,57,13"
"67,34,76"
"92,53,31"
"62,79,75"
"32,32,95"
"59,38,90"
"32,40,1"
"38,43,70"
"0,68,1"
"40,27,81"
"6,83,3"
"74,52,67"
"68,4,45"
"88,57,35"
"65,61,88"
"28,89,40"
"66,38,81"
"20,42,10"
"90,33,89"
"31,58,71"
"69,51,72"
"10,72,62"
"95,99,89"
"13,44,47"
"38,97,58"
"62,48,74"
"14,1,41"
"67,75,40"
"14,88,96"
"55,50,92"
"91,23,21"
"2,20,91"
"52,3,5"
"67,16,56"
"85,38,43"
"38,55,7"
"8,13,6"
"0,59,67"
"57,15,61"
"29,70,47"
"37,52,25"
"85,15,95"
"19,8,86"
"1,46,37"
"53,61,8"
"8,77,33"
"67,72,12"
"50,79,22"
"36,17,79"
"69,75,95"
"26,66,36"
"87,96,74"
"84,14,1"
"8,21,12"
"11,38,1"
"57,15,13"
"95,70,84"
"12,88,38"
"44,92,65"
"99,96,93"
"53,41,59"
"56,85,92"
"58,86,92"
"63,38,19"
"46,78,14"
"93,87,19"
"66,16,31"
"54,44,5"
"23,6,77"
"92,47,43"
"95,65,79"
"82,5,59"
"92,23,77"
"84,26,51"
"9,44,90"
"36,29,33"
"53,99,70"
"81,84,30"
"97,10,80"
"83,10,20"
"15,33,18"
"90,42,41"
"8,98,25"
"38,38,46"
"15,97,88"
"61,55,57"
"8,64,40"
"11,5,32"
"44,36,21"
"82,9,14"
"44,34,13"
"92,67,66"
"29,13,61"
"41,13,23"
"7,96,49"
"81,63,19"
"23,78,22"
"93,42,17"
"53,69,18"
"63,7,17"
"94,36,14"
"67,43,63"
"0,28,58"
"17,31,75"
"60,99,31"
"32,4,3"
"4,66,1"
"75,10,100"
"41,21,87"
"47,67,88"
"87,28,55"
"99,9,2"
"29,92,87"
"65,85,65"
"4,5,94"
"60,57,92"
"67,53,35"
"25,27,58"
"47,39,24"
"68,62,48"
"32,3,10"
"0,60,33"
"90,91,90"
"67,88,57"
"12,3,16"
"66,6,94"
"76,80,50"
"29,56,4"
"59,57,8"
"71,7,72"
"4,50,65"
"11,89,68"
"98,21,7"
"87,38,58"
"81,75,18"
"58,59,98"
"93,93,67"
"9,92,43"
"87,19,51"
"60,40,20"
"56,39,100"
"91,73,49"
"89,87,82"
"78,25,75"
"46,97,30"
"89,98,23"
"6,91,50"
"6,18,54"
"2,92,32"
"14,70,52"
"31,16,79"
"75,69,81"
"68,99,81"
"77,81,37"
"8,39,66"
"28,53,84"
"54,47,50"
"94,11,53"
"14,67,48"
"57,54,70"
"73,67,43"
"6,87,82"
"52,27,32"
"92,89,92"
"22,29,38"
"84,50,26"
"71,24,93"
"79,68,13"
"90,74,85"
"7,69,79"
"37,22,92"
"37,50,47"
"48,28,5"
"71,27,63"
"66,45,34"
"98,67,69"
"84,74,97"
"37,15,28"
"25,57,47"
"81,5,18"
"39,76,40"
"64,76,14"
"10,14,22"
"80,95,10"
"98,77,97"
"85,34,30"
"88,6,49"
"43,80,14"
"7,50,62"
"60,0,83"
"57,23,68"
"52,77,79"
"19,89,46"
"11,23,35"
"57,27,95"
"6,65,52"
"58,3,94"
"77,79,46"
"12,95,21"
"69,59,13"
"12,93,45"
"12,17,59"
"11,12,56"
"33,55,57"
"88,20,86"
"92,12,29"
"19,53,72"
"2,27,70"
"18,50,85"
"89,38,47"
"60,3,95"
"66,8,89"
"71,32,28"
"23,14,77"
"74,43,15"
"84,81,69"
"88,45,11"
"17,24,63"
"5,7,80"
"34,46,3"
"62,95,15"
"96,60,65"
"47,38,92"
"29,69,15"
"25,22,99"
"0,42,50"
"90,85,13"
"89,14,2"
"69,94,2"
"62,87,83"
"43,10,26"
"17,59,3"
"18,81,92"
"8,72,9"
"85,98,4"
"94,37,34"
"20,50,31"
"54,68,63"
"24,79,73"
"3,19,90"
"86,46,11"
"39,16,65"
"23,97,3"
"29,5,59"
"18,61,23"
"34,51,96"
"16,24,37"
"24,45,93"
"32,39,18"
"65,8,34"
"47,83,44"
"56,37,79"
"49,28,56"
"77,13,77"
"83,71,38"
"26,38,99"
"36,94,11"
"22,31,18"
"57,2,62"
"77,71,27"
"66,13,90"
"28,92,47"
"27,32,15"
"68,39,57"
"32,33,32"
"23,16,96"
"32,41,49"
"64,46,41"
"38,83,5"
"89,15,87"
"62,4,46"
"0,99,69"
"32,53,72"
"67,26,45"
"49,23,31"
"1,17,58"
"85,83,5"
"26,88,80"
"19,26,74"
"91,83,37"
"42,13,62"
"13,48,92"
"54,65,68"
"89,38,29"
"27,10,86"
"40,17,14"
"72,66,70"
"96,33,88"
"11,79,34"
"75,53,14"
"73,94,95"
"43,5,75"
"0,39,66"
"45,92,77"
"76,5,28"
"91,31,20"
"34,5,83"
"99,63,44"
"86,97,24"
"18,62,58"
"21,17,48"
"21,82,4"
"88,98,52"
"37,78,80"
"18,57,92"
"34,35,85"
"82,16,91"
"26,94,69"
"99,88,81"
"90,50,32"
"71,65,44"
"50,23,91"
"66,26,35"
"62,42,94"
"61,40,14"
"26,55,56"
"44,65,92"
"78,84,77"
"4,95,90"
"22,13,71"
"28,35,100"
"95,67,18"
"9,96,9"
"84,75,58"
"89,97,10"
"19,84,53"
"13,22,51"
"1,20,46"
"69,89,14"
"72,59,51"
"6,2,40"
"40,18,19"
"25,97,49"
"56,31,24"
"38,96,51"
"56,75,80"
"95,8,53"
"6,95,3"
"6,46,42"
"51,32,32"
"74,0,46"
"83,12,18"
"88,63,6"
"47,0,2"
"16,64,39"
"23,81,96"
"84,54,90"
"36,51,62"
"57,22,45"
"92,4,88"
"95,64,13"
"49,33,68"
"94,7,37"
"49,85,88"
"44,62,76"
"95,48,79"
"11,2,75"
"66,83,77"
"78,41,12"
"68,18,73"
"81,20,34"
"67,71,7"
"97,70,82"
"94,37,98"
"95,91,83"
"42,49,17"
"90,12,51"
"3,7,32"
"74,44,69"
"8,2,60"
"26,6,68"
"77,7,24"
"84,78,77"
"83,12,17"
"31,90,48"
"53,27,50"
"63,50,64"
"61,51,93"
"58,16,70"
"32,62,12"
"84,53,49"
"94,64,69"
"15,57,3"
"64,39,17"
"39,13,25"
"95,88,96"
"63,58,90"
"83,94,17"
"8,62,60"
"54,91,53"
"64,77,23"
"73,32,27"
"24,77,60"
"88,6,27"
"58,74,97"
"72,41,50"
"56,42,43"
"59,9,53"
"49,52,88"
"81,46,6"
"54,65,26"
"56,27,58"
"27,71,46"
"22,43,16"
"54,13,3"
"37,83,20"
"35,69,13"
"94,11,8"
"92,30,71"
"30,12,22"
"93,78,4"
"78,75,94"
"4,35,42"
"29,53,46"
"97,75,61"
"43,53,51"
"44,85,90"
"81,43,9"
"2,18,84"
"90,5,43"
"20,16,41"
"99,7,73"
"81,24,2"
"6,62,64"
"86,38,96"
"63,33,86"
"75,22,34"
"80,22,29"
"0,5,45"
"86,10,34"
"36,37,32"
"80,67,66"
"96,64,39"
"42,16,92"
"47,31,4"
"2,70,70"
"92,19,90"
"57,55,32"
"33,69,96"
"42,32,45"
"75,73,31"
"35,55,42"
"46,3,73"
"96,95,63"
"20,0,67"
"44,86,75"
"6,88,66"
"99,95,62"
"10,54,43"
"48,99,40"
"24,74,81"
"62,90,5"
"88,76,88"
"51,60,91"
"68,91,88"
"37,9,29"
"65,42,27"
"90,96,87"
"23,41,76"
"51,45,28"
"34,11,53"
"77,79,83"
"39,49,18"
"17,9,39"
"85,74,91"
"61,86,71"
"5,99,84"
"43,36,2"
"94,36,72"
"38,7,78"
"35,46,38"
"43,36,50"
"18,77,66"
"61,40,92"
"79,94,69"
"92,12,1"
"32,82,51"
"84,95,92"
"91,10,3"
"71,15,13"
"46,14,40"
"60,82,71"
"65,61,34"
"6,91,89"
"58,61,59"
"30,67,3"
"19,3,92"
"88,23,74"
"98,80,98"
"78,43,65"
"99,14,35"
"59,49,35"
"6,97,38"
"61,16,2"
"74,46,15"
"42,0,39"
"17,68,1"
"8,74,73"
"78,79,56"
"92,3,60"
"71,92,2"
"32,65,60"
"22,56,25"
"42,85,61"
"26,73,86"
"91,60,40"
"80,49,25"
"70,33,83"
"0,73,34"
"8,83,28"
"49,49,54"
"1,83,74"
"56,27,75"
"18,19,21"
"82,56,84"
"67,44,14"
"16,80,43"
"11,9,9"
"71,29,57"
"72,28,55"
"81,58,17"
"85,63,95"
"69,42,68"
"22,73,87"
"64,68,36"
"13,85,10"
"47,87,5"
"8,73,83"
"92,18,96"
"27,65,26"
"98,56,43"
"5,58,51"
"51,17,37"
"97,32,59"
"62,5,86"
"94,94,42"
"24,53,26"
"34,60,24"
"2,26,73"
"98,94,86"
"88,18,15"
"22,66,78"
"63,49,10"
"85,37,16"
"33,50,22"
"72,92,57"
"61,5,39"
"65,67,22"
"96,46,75"
"85,59,42"
"95,64,80"
"55,68,27"
"9,68,93"
"46,40,27"
"96,50,67"
"62,95,23"
"58,73,31"
"18,95,29"
"80,91,2"
"31,38,3"
"17,24,37"
"78,58,35"
"23,6,52"
"23,52,31"
"39,50,39"
"24,23,34"
"90,55,78"
"39,34,74"
"50,58,51"
"46,0,66"
"11,4,17"
"82,10,37"
"64,19,58"
"18,12,96"
"7,28,27"
"99,53,30"
"18,89,76"
"7,38,7"
"49,56,26"
"35,32,56"
"7,43,76"
"95,77,12"
"51,85,43"
"79,4,92"
"15,31,74"
"20,55,47"
"52,21,11"
"28,30,47"
"46,51,33"
"67,57,44"
"0,25,78"
"89,3,25"
"4,27,68"
"39,61,78"
"33,73,66"
"14,88,23"
"27,65,99"
"1,58,36"
"89,74,7"
"9,61,48"
"43,42,38"
"18,76,55"
"43,49,91"
"90,61,82"
"45,97,39"
"34,10,61"
"28,25,94"
"29,56,23"
"62,12,1"
"43,84,53"
"75,93,43"
"67,87,59"
"37,1,63"
"10,91,97"
"28,23,99"
"16,62,75"
"4,30,51"
"59,97,42"
"4,17,99"
"60,57,21"
"22,27,25"
"31,74,84"
"34,79,67"
"19,28,43"
"47,37,78"
"17,23,83"
"26,20,3"
"90,67,96"
"93,31,64"
"66,31,86"
"43,61,88"
"57,71,58"
"26,30,20"
"70,97,4"
"33,81,71"
"7,25,16"
"48,21,5"
"45,6,17"
"27,85,93"
"24,8,24"
"66,54,15"
"0,54,52"
"64,85,74"
"4,88,81"
"4,54,20"
"31,41,84"
"77,26,36"
"73,15,55"
"86,75,89"
"75,42,66"
"82,14,67"
"57,51,8"
"1,37,71"
"72,87,97"
"27,15,63"
"26,42,71"
"43,82,13"
"48,52,44"
"95,91,59"
"29,35,8"
"26,37,26"
"68,84,12"
"93,71,48"
"30,9,11"
"41,51,66"
"97,21,10"
"92,30,20"
"81,14,60"
"6,61,33"
"72,39,22"
"7,18,57"
"22,25,11"
"35,61,72"
"59,64,41"
"42,6,90"
"89,72,37"
"47,72,15"
"66,25,100"
"22,18,13"
"20,57,72"
"47,41,50"
"11,59,82"
"52,79,9"
"96,82,82"
"69,53,71"
"94,28,61"
"13,56,89"
"54,93,13"
"49,27,6"
"3,46,51"
"5,26,30"
"74,81,92"
"2,3,51"
"51,57,7"
"52,19,53"
"96,74,71"
"92,49,100"
"96,0,61"
"39,21,30"
"59,65,78"
"36,53,7"
"27,77,49"
"56,88,8"
"63,28,17"
"83,14,74"
"50,77,100"
"13,27,54"
"54,43,100"
"92,51,24"
"92,37,90"
"2,29,68"
"19,56,33"
"22,66,46"
"3,29,19"
"5,7,15"
"50,41,21"
"54,63,44"
"50,43,97"
"9,65,70"
"69,63,53"
"96,21,74"
"82,50,84"
"8,60,98"
"5,38,14"
"39,90,41"
"87,93,82"
"31,2,67"
"84,26,31"
"22,73,32"
"7,75,36"
"23,25,31"
"67,37,100"
"38,80,59"
"9,78,18"
"63,56,51"
"41,42,46"
"22,68,91"
"5,85,93"
"63,61,46"
"12,61,42"
"46,77,41"
"7,32,51"
"61,71,90"
"61,6,95"
"89,17,79"
"72,83,41"
"97,14,39"
"6,9,42"
"4,11,11"
"60,41,38"
"44,17,22"
"74,58,59"
"13,0,9"
"54,91,96"
"90,90,63"
"99,50,90"
"31,3,82"
"23,50,69"
"62,13,95"
"43,7,57"
"65,88,24"
"53,26,62"
"73,36,58"
"62,66,96"
"1,82,91"
"55,42,100"
"82,16,5"
"83,53,95"
"0,69,82"
"82,13,56"
"22,75,2"
"22,24,87"
"98,55,80"
"92,86,39"
"19,81,59"
"53,73,75"
"30,58,64"
"85,1,38"
"77,78,1"
"32,84,46"
"65,66,85"
"22,79,64"
"97,67,22"
"9,91,28"
"84,6,68"
"88,24,66"
"73,22,33"
"14,43,24"
"19,10,77"
"48,23,13"
"64,91,4"
"70,11,70"
"23,76,41"
"73,98,46"
"76,11,32"
"78,29,19"
"43,59,17"
"41,35,91"
"93,42,89"
"13,27,90"
"56,12,89"
"78,17,2"
"55,26,7"
"54,84,4"
"10,50,85"
"31,26,60"
"1,99,33"
"17,79,30"
"65,71,35"
"79,43,44"
"12,33,50"
"74,82,44"
"26,67,61"
"84,92,41"
"2,48,32"
"59,84,89"
"31,98,32"
"81,41,68"
"74,8,20"
"18,79,77"
"9,56,55"
"56,57,50"
"4,50,5"
"73,16,73"
"90,21,10"
"53,15,73"
"87,45,41"
"26,58,27"
"31,77,31"
"52,55,62"
"33,62,8"
"12,95,75"
"86,76,7"
"98,75,1"
"42,70,43"
"48,64,19"
"13,96,41"
"91,17,50"
"22,21,12"
"24,80,63"
"42,49,81"
"4,97,14"
"5,12,98"
"50,91,81"
"39,27,37"
"92,62,78"
"21,39,88"
"45,68,48"
"73,86,93"
"56,79,20"
"12,73,8"
"81,76,86"
"4,72,62"
"63,49,97"
"48,46,11"
"17,25,96"
"94,44,78"
"53,62,62"
"91,11,32"
"82,94,53"
"4,3,82"
"84,51,15"
"49,72,69"
"88,58,93"
"7,47,62"
"29,1,37"
"83,35,63"
"18,89,96"
"4,65,40"
"24,23,67"
"57,44,9"
"13,92,89"
"60,3,34"
"22,98,16"
"81,59,6"
"91,9,38"
"92,20,6"
"83,38,44"
"54,10,29"
"77,58,45"
"9,19,95"
"90,91,12"
"20,74,24"
"22,63,100"
"54,93,59"
"99,75,83"
"88,94,37"
"68,30,84"
"95,94,21"
"6,32,42"
"45,29,18"
"2,86,78"
"15,5,78"
"4,47,78"
"34,18,72"
"80,56,91"
"50,9,3"
"20,26,14"
"18,73,55"
"87,1,7"
"58,87,89"
"59,39,96"
"74,70,64"
"15,16,16"
"51,66,83"
"36,23,53"
"40,3,33"
"27,15,70"
"76,42,32"
"80,63,86"
"53,54,58"
"43,75,87"
"1,82,18"
"28,51,50"
"54,51,5"
"55,86,95"
"39,85,88"
"4,4,61"
"5,74,83"
"79,87,45"
"44,79,96"
"24,95,82"
"84,47,43"
"36,58,76"
"58,67,15"
"15,71,49"
"13,29,4"
"86,14,8"
"15,63,6"
"46,82,72"
"84,9,39"
"50,13,58"
"22,91,29"
"98,95,97"
"22,75,54"
"93,33,1"
"94,33,47"
"13,71,40"
"97,62,11"
"80,33,17"
"78,73,9"
"36,89,62"
"87,79,7"
"13,27,27"
"11,88,71"
"95,76,76"
"52,14,46"
"46,33,49"
"59,61,99"
"55,18,45"
"97,29,5"
"66,34,100"
"98,37,51"
"58,95,67"
"71,71,90"
"23,9,46"
"74,45,75"
"32,77,62"
"63,70,8"
"82,16,97"
"13,94,47"
"92,21,78"
"49,78,18"
"33,59,6"
"24,99,44"
"30,8,39"
"88,87,28"
"48,35,7"
"74,80,87"
"31,8,18"
"82,86,55"
"95,27,79"
"75,70,73"
"7,3,12"
"38,68,46"
"72,97,26"
"10,47,50"
"89,55,46"
"12,16,76"
"39,28,30"
"49,14,100"
"90,3,51"
"29,26,29"
"65,57,64"
"43,60,6"
"26,33,68"
"94,75,98"
"99,29,96"
"28,25,3"
"60,90,87"
"97,63,39"
"76,15,90"
"51,58,58"
"38,55,18"
"69,98,50"
"89,85,64"
"79,36,62"
"76,52,27"
"7,71,31"
"15,74,72"
"24,50,20"
"76,40,61"
"66,60,84"
"67,48,5"
"5,16,30"
"35,44,68"
"95,47,72"
"70,31,77"
"85,26,23"
"73,99,68"
"15,26,30"
"83,66,97"
"4,37,79"
"94,65,52"
"85,20,75"
"0,93,85"
"70,62,84"
"6,29,24"
"56,57,31"
"70,5,41"
"44,31,32"
"29,71,83"
"66,11,71"
"87,31,10"
"47,28,28"
"7,40,68"
"25,54,90"
"7,88,47"
"48,98,77"
"14,35,53"
"88,43,70"
"70,15,19"
"90,63,15"
"87,92,6"
"95,25,76"
"42,41,97"
"40,2,3"
"75,8,67"
"97,36,19"
"76,23,100"
"90,19,15"
"63,98,38"
"59,40,31"
"28,92,29"
"43,44,47"
"71,7,18"
"79,50,79"
"38,33,55"
"37,22,82"
"45,41,14"
"63,7,51"
"73,50,7"
"95,69,46"
"81,48,53"
"16,67,58"
"26,95,11"
"51,24,1"
"27,22,99"
"91,21,99"
"79,80,64"
"55,60,50"
"23,19,67"
"98,64,65"
"92,23,97"
"46,20,54"
"89,16,96"
"45,93,82"
"97,76,63"
"70,72,97"
"52,90,35"
"59,88,61"
"86,56,86"
"16,11,53"
"39,0,71"
"36,66,81"
"75,2,67"
"99,43,40"
"58,49,63"
"21,70,59"
"10,71,29"
"35,23,66"
"46,11,53"
"97,85,82"
"57,74,93"
"23,63,90"
"47,28,41"
"97,30,46"
"29,85,92"
"98,49,69"
"91,43,21"
"11,0,63"
"46,57,97"
"47,62,31"
"17,52,99"
"3,90,63"
"43,82,62"
"69,63,15"
"80,61,92"
"63,62,39"
"96,39,12"
"3,86,42"
"82,81,32"
"85,6,15"
"79,9,98"
"25,62,40"
"7,91,17"
"11,82,74"
"90,47,31"
"94,78,62"
"72,43,33"
"9,50,49"
"98,8,49"
"50,40,17"
"75,35,22"
"49,18,83"
"18,80,56"
"36,20,14"
"49,41,43"
"83,61,68"
"21,64,97"
"99,5,32"
"99,97,35"
"78,66,3"
"10,59,43"
"38,53,16"
"71,40,36"
"57,1,30"
"49,16,21"
"25,55,98"
"77,46,70"
"13,91,19"
"93,52,28"
"87,93,99"
"52,58,26"
"5,39,11"
"64,13,8"
"81,71,78"
"98,57,43"
"91,56,64"
"71,88,13"
"69,89,42"
"31,68,53"
"10,19,99"
"97,4,72"
"10,99,8"
"22,47,32"
"86,3,1"
"24,0,73"
"58,51,18"
"52,1,40"
"38,52,60"
"36,68,90"
"68,89,40"
"58,80,30"
"86,70,70"
"49,33,86"
"11,61,80"
"70,44,80"
"36,61,14"
"96,21,24"
"49,71,22"
"39,76,44"
"28,30,82"
"11,57,9"
"18,94,33"
"68,97,20"
"43,24,94"
"84,13,52"
"59,7,58"
"29,44,36"
"28,84,9"
"81,12,21"
"2,45,27"
"35,7,37"
"51,46,92"
"13,25,69"
"96,67,40"
"89,30,41"
"74,32,14"
"31,37,77"
"35,70,87"
"87,74,74"
"47,81,77"
"64,63,81"
"22,56,89"
"27,15,30"
"64,7,69"
"7,25,28"
"77,95,67"
"44,2,25"
"50,19,80"
"80,97,68"
"16,67,29"
"87,91,57"
"72,23,84"
"29,41,5"
"72,23,89"
"10,31,96"
"43,86,12"
"63,49,64"
"7,38,9"
"71,62,93"
"66,22,16"
"15,69,34"
"13,90,1"
"27,80,27"
"93,50,11"
"81,30,99"
"86,7,8"
"38,23,52"
"0,1,4"
"9,67,21"
"29,14,57"
"93,5,14"
"51,50,29"
"5,74,43"
"37,9,19"
"31,71,52"
"71,54,85"
"95,21,84"
"83,26,11"
"56,51,12"
"23,91,80"
"7,10,82"
"8,1,17"
"40,82,53"
"98,6,83"
"28,13,66"
"22,89,15"
"18,37,79"
"29,77,28"
"98,60,85"
"66,12,44"
"58,92,52"
"24,51,6"
"61,65,71"
"29,55,6"
"72,71,5"
"52,92,8"
"61,12,9"
"12,45,70"
"36,13,1"
"49,67,61"
"8,42,69"
"78,4,38"
"35,86,5"
"43,28,3"
"93,38,68"
"0,54,83"
"47,11,66"
"14,31,62"
"3,94,20"
"53,64,20"
"60,57,65"
"0,16,54"
"64,52,95"
"81,39,68"
"15,10,75"
"86,4,87"
"14,66,68"
"86,54,57"
"19,24,6"
"88,76,73"
"42,33,48"
"26,46,55"
"55,52,65"
"91,46,96"
"60,44,42"
"28,62,46"
"35,43,43"
"42,46,28"
"55,23,22"
"82,26,87"
"46,11,52"
"59,19,97"
"28,11,74"
"39,85,74"
"98,16,38"
"77,92,51"
"30,88,65"
"65,92,51"
"18,1,58"
"94,72,9"
"77,94,30"
"61,42,29"
"85,26,58"
"50,38,82"
"46,50,18"
"9,56,7"
"20,56,57"
"47,67,94"
"84,92,61"
"19,39,31"
"52,28,64"
"31,25,29"
"39,80,98"
"13,69,56"
"0,20,88"
"81,29,97"
"91,29,32"
"62,35,52"
"19,14,14"
"93,40,2"
"67,3,53"
"0,70,73"
"36,71,7"
"67,1,33"
"76,4,8"
"14,7,97"
"98,75,17"
"95,92,82"
"68,16,40"
"10,89,85"
"3,29,75"
"58,45,52"
"62,57,23"
"54,92,37"
"87,88,17"
"18,29,34"
"67,30,87"
"68,70,84"
"84,98,44"
"26,59,66"
"35,74,3"
"93,23,77"
"54,49,22"
"26,66,79"
"23,19,25"
"83,65,8"
"11,73,53"
"44,22,56"
"40,50,5"
"80,11,14"
"79,62,38"
"47,88,14"
"28,5,53"
"92,42,87"
"80,75,94"
"16,56,64"
"64,44,24"
"83,3,6"
"31,81,46"
"10,69,31"
"46,99,1"
"85,93,73"
"55,59,44"
"19,88,45"
"81,25,80"
"27,75,56"
"43,11,24"
"77,14,79"
"1,94,46"
"1,64,80"
"19,48,8"
"42,38,58"
"18,15,82"
"44,12,85"
"64,83,89"
"90,28,96"
"24,52,66"
"25,85,70"
"34,11,43"
"56,3,29"
"71,17,56"
"80,14,74"
"45,93,38"
"20,15,4"
"99,84,61"
"85,27,77"
"85,54,62"
"14,85,42"
"24,87,9"
"1,52,60"
"77,99,38"
"59,47,47"
"95,39,71"
"41,99,20"
"41,86,85"
"56,31,50"
"24,42,44"
"74,7,9"
"22,98,16"
"36,77,81"
"29,75,64"
"1,7,88"
"52,26,22"
"57,42,74"
"89,96,89"
"86,94,21"
"25,29,22"
"56,99,29"
"77,16,5"
"25,58,20"
"5,70,28"
"3,14,3"
"77,47,90"
"94,26,90"
"63,27,60"
"93,44,39"
"36,79,58"
"40,57,72"
"90,78,85"
"9,31,57"
"27,76,87"
"5,45,16"
"67,55,91"
"39,67,33"
"60,94,88"
"85,45,60"
"87,68,18"
"16,3,87"
"28,67,68"
"98,41,83"
"50,11,16"
"95,90,38"
"12,17,95"
"48,77,9"
"52,11,100"
"2,41,43"
"56,20,18"
"57,4,11"
"18,99,90"
"61,27,100"
"26,74,92"
"83,61,8"
"31,18,51"
"93,99,86"
"69,67,84"
"29,17,45"
"32,73,90"
"79,20,74"
"26,24,45"
"79,39,92"
"20,20,53"
"75,10,63"
